
time;ax;ay;az;wx;wy;wz;
17,1620;-1,1025;-29,5225;3,0194;-1,8966;-1,0646;-8,5003;
17,1830;-1,1943;-29,5847;3,1841;-1,8966;-1,0646;-8,5003;
17,1830;-1,1943;-29,5847;3,1841;-1,9541;-1,0625;-8,5014;
17,2020;-1,1943;-29,5847;3,1841;-1,9541;-1,0625;-8,5014;
17,2630;-1,1943;-29,5847;3,1841;-1,9541;-1,0625;-8,5014;
17,2830;-1,2020;-29,6578;3,5760;-1,9541;-1,0625;-8,5014;
17,2830;-1,2020;-29,6578;3,5760;-1,8274;-0,9932;-8,5216;
17,3030;-1,2020;-29,6578;3,5760;-1,8274;-0,9932;-8,5216;
17,3380;-1,2020;-29,6578;3,5760;-1,8274;-0,9932;-8,5216;
17,3630;-1,2020;-29,6578;3,5760;-1,8274;-0,9932;-8,5216;
17,3840;-1,3483;-29,6937;3,3893;-1,8274;-0,9932;-8,5216;
17,3840;-1,3483;-29,6937;3,3893;-1,7528;-1,0358;-8,5333;
17,4050;-1,3483;-29,6937;3,3893;-1,7528;-1,0358;-8,5333;
17,4630;-1,3483;-29,6937;3,3893;-1,7528;-1,0358;-8,5333;
17,4840;-1,3483;-29,6937;3,3893;-1,9861;-1,0827;-8,5173;
17,4840;-1,3891;-30,0491;2,9339;-1,9861;-1,0827;-8,5173;
17,5040;-1,3891;-30,0491;2,9339;-1,9861;-1,0827;-8,5173;
17,5640;-1,3891;-30,0491;2,9339;-1,9861;-1,0827;-8,5173;
17,5860;-1,3891;-30,0491;2,9339;-1,9147;-0,9677;-8,5376;
17,5970;-1,1131;-30,2605;3,5261;-1,9147;-0,9677;-8,5376;
17,6050;-1,1131;-30,2605;3,5261;-1,9147;-0,9677;-8,5376;
17,6640;-1,1131;-30,2605;3,5261;-1,9147;-0,9677;-8,5376;
17,6840;-1,1131;-30,2605;3,5261;-1,6111;-1,0475;-8,5461;
17,6850;-1,1054;-29,7247;3,7478;-1,6111;-1,0475;-8,5461;
17,7060;-1,1054;-29,7247;3,7478;-1,6111;-1,0475;-8,5461;
17,7110;-1,1054;-29,7247;3,7478;-1,6111;-1,0475;-8,5461;
17,7640;-1,1054;-29,7247;3,7478;-1,6111;-1,0475;-8,5461;
17,7850;-1,1054;-29,7247;3,7478;-1,9605;-1,1360;-8,5237;
17,7850;-1,1872;-29,8567;2,5820;-1,9605;-1,1360;-8,5237;
17,8070;-1,1872;-29,8567;2,5820;-1,9605;-1,1360;-8,5237;
17,8650;-1,1872;-29,8567;2,5820;-1,9605;-1,1360;-8,5237;
17,8860;-1,0487;-29,9061;3,0324;-1,9605;-1,1360;-8,5237;
17,8860;-1,0487;-29,9061;3,0324;-2,0873;-1,0603;-8,5259;
17,9070;-1,0487;-29,9061;3,0324;-2,0873;-1,0603;-8,5259;
17,9660;-1,0487;-29,9061;3,0324;-2,0873;-1,0603;-8,5259;
17,9860;-1,0487;-29,9061;3,0324;-1,6942;-1,0135;-8,5567;
17,9870;-1,1454;-29,6585;3,8748;-1,6942;-1,0135;-8,5567;
18,0110;-1,1454;-29,6585;3,8748;-1,6942;-1,0135;-8,5567;
18,0660;-1,1454;-29,6585;3,8748;-1,6942;-1,0135;-8,5567;
18,0830;-1,1454;-29,6585;3,8748;-1,6942;-1,0135;-8,5567;
18,0870;-1,1454;-29,6585;3,8748;-1,7539;-1,0763;-8,5631;
18,0870;-1,4638;-29,7209;3,1019;-1,7539;-1,0763;-8,5631;
18,1100;-1,4638;-29,7209;3,1019;-1,7539;-1,0763;-8,5631;
18,1660;-1,4638;-29,7209;3,1019;-1,7539;-1,0763;-8,5631;
18,1880;-1,4638;-29,7209;3,1019;-2,0212;-1,0507;-8,5578;
18,1880;-1,5275;-30,2640;2,8215;-2,0212;-1,0507;-8,5578;
18,2100;-1,5275;-30,2640;2,8215;-2,0212;-1,0507;-8,5578;
18,2670;-1,5275;-30,2640;2,8215;-2,0212;-1,0507;-8,5578;
18,2870;-1,5275;-30,2640;2,8215;-1,8593;-0,9836;-8,5663;
18,2880;-1,3143;-30,4431;3,5165;-1,8593;-0,9836;-8,5663;
18,3130;-1,3143;-30,4431;3,5165;-1,8593;-0,9836;-8,5663;
18,3680;-1,3143;-30,4431;3,5165;-1,8593;-0,9836;-8,5663;
18,3900;-1,3143;-30,4431;3,5165;-1,7325;-1,0827;-8,5685;
18,3900;-1,0713;-30,1202;3,3659;-1,7325;-1,0827;-8,5685;
18,4120;-1,0713;-30,1202;3,3659;-1,7325;-1,0827;-8,5685;
18,4590;-1,0713;-30,1202;3,3659;-1,7325;-1,0827;-8,5685;
18,4700;-1,0713;-30,1202;3,3659;-1,7325;-1,0827;-8,5685;
18,4900;-1,0713;-30,1202;3,3659;-1,9307;-1,0870;-8,5514;
18,4900;-1,0898;-30,1084;2,5823;-1,9307;-1,0870;-8,5514;
18,5130;-1,0898;-30,1084;2,5823;-1,9307;-1,0870;-8,5514;
18,5700;-1,0898;-30,1084;2,5823;-1,9307;-1,0870;-8,5514;
18,5890;-1,0898;-30,1084;2,5823;-1,9946;-1,0241;-8,5610;
18,5890;-1,0905;-30,0455;2,9057;-1,9946;-1,0241;-8,5610;
18,6130;-1,0905;-30,0455;2,9057;-1,9946;-1,0241;-8,5610;
18,6700;-1,0905;-30,0455;2,9057;-1,9946;-1,0241;-8,5610;
18,6910;-1,0905;-30,0455;2,9057;-1,7826;-0,9953;-8,5855;
18,6920;-1,2414;-29,9559;3,4417;-1,7826;-0,9953;-8,5855;
18,7150;-1,2414;-29,9559;3,4417;-1,7826;-0,9953;-8,5855;
18,7700;-1,2414;-29,9559;3,4417;-1,7826;-0,9953;-8,5855;
18,7950;-1,2414;-29,9559;3,4417;-1,8082;-1,0688;-8,5844;
18,7950;-1,5551;-30,0161;3,0404;-1,8082;-1,0688;-8,5844;
18,8120;-1,5551;-30,0161;3,0404;-1,8082;-1,0688;-8,5844;
18,8290;-1,5551;-30,0161;3,0404;-1,8082;-1,0688;-8,5844;
18,8720;-1,5551;-30,0161;3,0404;-1,8082;-1,0688;-8,5844;
18,8920;-1,5551;-30,0161;3,0404;-1,9552;-1,0433;-8,5823;
18,8930;-1,5254;-30,4228;2,8162;-1,9552;-1,0433;-8,5823;
18,9170;-1,5254;-30,4228;2,8162;-1,9552;-1,0433;-8,5823;
18,9720;-1,5254;-30,4228;2,8162;-1,9552;-1,0433;-8,5823;
18,9920;-1,5254;-30,4228;2,8162;-1,9104;-1,0337;-8,5823;
18,9930;-1,3571;-30,6209;3,1776;-1,9104;-1,0337;-8,5823;
19,0170;-1,3571;-30,6209;3,1776;-1,9104;-1,0337;-8,5823;
19,0710;-1,3571;-30,6209;3,1776;-1,9104;-1,0337;-8,5823;
19,0900;-1,3571;-30,6209;3,1776;-1,8508;-1,0220;-8,5887;
19,0900;-1,0567;-30,5554;3,2259;-1,8508;-1,0220;-8,5887;
19,1150;-1,0567;-30,5554;3,2259;-1,8508;-1,0220;-8,5887;
19,1700;-1,0567;-30,5554;3,2259;-1,8508;-1,0220;-8,5887;
19,1900;-1,0567;-30,5554;3,2259;-1,8082;-1,0294;-8,5898;
19,1910;-1,1118;-30,2024;2,9665;-1,8082;-1,0294;-8,5898;
19,2020;-1,1118;-30,2024;2,9665;-1,8082;-1,0294;-8,5898;
19,2180;-1,1118;-30,2024;2,9665;-1,8082;-1,0294;-8,5898;
19,2720;-1,1118;-30,2024;2,9665;-1,8082;-1,0294;-8,5898;
19,2930;-1,1118;-30,2024;2,9665;-1,9701;-1,0390;-8,5940;
19,2980;-1,1624;-30,3135;2,6994;-1,9701;-1,0390;-8,5940;
19,3200;-1,1624;-30,3135;2,6994;-1,9701;-1,0390;-8,5940;
19,3720;-1,1624;-30,3135;2,6994;-1,9701;-1,0390;-8,5940;
19,3910;-1,3750;-30,2794;3,1649;-1,9701;-1,0390;-8,5940;
19,3920;-1,3750;-30,2794;3,1649;-1,8753;-0,9975;-8,6089;
19,4200;-1,3750;-30,2794;3,1649;-1,8753;-0,9975;-8,6089;
19,4530;-1,3750;-30,2794;3,1649;-1,8753;-0,9975;-8,6089;
19,4740;-1,3750;-30,2794;3,1649;-1,8753;-0,9975;-8,6089;
19,4940;-1,4432;-30,2657;3,2301;-1,8753;-0,9975;-8,6089;
19,4950;-1,4432;-30,2657;3,2301;-1,7677;-1,0241;-8,6175;
19,5210;-1,4432;-30,2657;3,2301;-1,7677;-1,0241;-8,6175;
19,5740;-1,4432;-30,2657;3,2301;-1,7677;-1,0241;-8,6175;
19,5930;-1,4432;-30,2657;3,2301;-1,9254;-1,0955;-8,6100;
19,5930;-1,5409;-30,5262;2,7622;-1,9254;-1,0955;-8,6100;
19,6200;-1,5409;-30,5262;2,7622;-1,9254;-1,0955;-8,6100;
19,6700;-1,5409;-30,5262;2,7622;-1,9254;-1,0955;-8,6100;
19,6910;-1,5409;-30,5262;2,7622;-1,9925;-1,0103;-8,6164;
19,6920;-1,2680;-30,8792;3,0436;-1,9925;-1,0103;-8,6164;
19,7190;-1,2680;-30,8792;3,0436;-1,9925;-1,0103;-8,6164;
19,7750;-1,2680;-30,8792;3,0436;-1,9925;-1,0103;-8,6164;
19,7950;-1,2680;-30,8792;3,0436;-1,6910;-0,9975;-8,6302;
19,7950;-1,2658;-30,5403;3,5282;-1,6910;-0,9975;-8,6302;
19,8220;-1,2658;-30,5403;3,5282;-1,6910;-0,9975;-8,6302;
19,8240;-1,2658;-30,5403;3,5282;-1,6910;-0,9975;-8,6302;
19,8750;-1,2658;-30,5403;3,5282;-1,6910;-0,9975;-8,6302;
19,8950;-1,2658;-30,5403;3,5282;-1,8252;-1,1232;-8,6196;
19,8960;-1,2989;-30,4467;2,7087;-1,8252;-1,1232;-8,6196;
19,9210;-1,2989;-30,4467;2,7087;-1,8252;-1,1232;-8,6196;
19,9490;-1,2989;-30,4467;2,7087;-1,8252;-1,1232;-8,6196;
19,9740;-1,2989;-30,4467;2,7087;-1,8252;-1,1232;-8,6196;
19,9920;-1,2989;-30,4467;2,7087;-2,1129;-1,0923;-8,6111;
19,9930;-1,1875;-30,6288;2,5376;-2,1129;-1,0923;-8,6111;
20,0210;-1,1875;-30,6288;2,5376;-2,1129;-1,0923;-8,6111;
20,0750;-1,1875;-30,6288;2,5376;-2,1129;-1,0923;-8,6111;
20,0750;-1,1875;-30,6288;2,5376;-2,1129;-1,0923;-8,6111;
20,0940;-1,1875;-30,6288;2,5376;-1,7922;-0,9485;-8,6462;
20,0950;-1,2318;-30,4711;3,5970;-1,7922;-0,9485;-8,6462;
20,1230;-1,2318;-30,4711;3,5970;-1,7922;-0,9485;-8,6462;
20,1740;-1,2318;-30,4711;3,5970;-1,7922;-0,9485;-8,6462;
20,1950;-1,2318;-30,4711;3,5970;-1,6580;-1,0923;-8,6494;
20,1950;-1,5248;-30,2828;3,1715;-1,6580;-1,0923;-8,6494;
20,1970;-1,5248;-30,2828;3,1715;-1,6580;-1,0923;-8,6494;
20,2240;-1,5248;-30,2828;3,1715;-1,6580;-1,0923;-8,6494;
20,2760;-1,5248;-30,2828;3,1715;-1,6580;-1,0923;-8,6494;
20,2950;-1,5248;-30,2828;3,1715;-2,0628;-1,1029;-8,6377;
20,2960;-1,5127;-30,8698;2,3090;-2,0628;-1,1029;-8,6377;
20,3230;-1,5127;-30,8698;2,3090;-2,0628;-1,1029;-8,6377;
20,3770;-1,5127;-30,8698;2,3090;-2,0628;-1,1029;-8,6377;
20,3980;-1,5127;-30,8698;2,3090;-1,9765;-0,9826;-8,6462;
20,3980;-1,3314;-31,0902;3,2113;-1,9765;-0,9826;-8,6462;
20,4250;-1,3314;-31,0902;3,2113;-1,9765;-0,9826;-8,6462;
20,4460;-1,3314;-31,0902;3,2113;-1,9765;-0,9826;-8,6462;
20,4770;-1,3314;-31,0902;3,2113;-1,9765;-0,9826;-8,6462;
20,4950;-1,3314;-31,0902;3,2113;-1,6931;-1,0294;-8,6633;
20,4960;-1,1265;-30,7625;3,5532;-1,6931;-1,0294;-8,6633;
20,5260;-1,1265;-30,7625;3,5532;-1,6931;-1,0294;-8,6633;
20,5750;-1,1265;-30,7625;3,5532;-1,6931;-1,0294;-8,6633;
20,5750;-1,1265;-30,7625;3,5532;-1,6931;-1,0294;-8,6633;
20,5960;-1,3307;-30,5819;2,6234;-1,6931;-1,0294;-8,6633;
20,5970;-1,3307;-30,5819;2,6234;-1,8124;-1,1168;-8,6462;
20,6290;-1,3307;-30,5819;2,6234;-1,8124;-1,1168;-8,6462;
20,6780;-1,3307;-30,5819;2,6234;-1,8124;-1,1168;-8,6462;
20,6990;-1,3307;-30,5819;2,6234;-2,1192;-1,0806;-8,6409;
20,6990;-1,2290;-30,8323;2,4672;-2,1192;-1,0806;-8,6409;
20,7270;-1,2290;-30,8323;2,4672;-2,1192;-1,0806;-8,6409;
20,7790;-1,2290;-30,8323;2,4672;-2,1192;-1,0806;-8,6409;
20,7970;-1,2290;-30,8323;2,4672;-1,7997;-0,9133;-8,6793;
20,7980;-1,2787;-30,7839;3,5253;-1,7997;-0,9133;-8,6793;
20,8230;-1,2787;-30,7839;3,5253;-1,7997;-0,9133;-8,6793;
20,8280;-1,2787;-30,7839;3,5253;-1,7997;-0,9133;-8,6793;
20,8780;-1,2787;-30,7839;3,5253;-1,7997;-0,9133;-8,6793;
20,8980;-1,2787;-30,7839;3,5253;-1,6559;-1,0816;-8,6782;
20,8990;-1,6159;-30,5668;3,1170;-1,6559;-1,0816;-8,6782;
20,9310;-1,6159;-30,5668;3,1170;-1,6559;-1,0816;-8,6782;
20,9430;-1,6159;-30,5668;3,1170;-1,6559;-1,0816;-8,6782;
20,9780;-1,6159;-30,5668;3,1170;-1,6559;-1,0816;-8,6782;
20,9990;-1,5559;-31,1152;2,1247;-1,6559;-1,0816;-8,6782;
21,0100;-1,5559;-31,1152;2,1247;-2,1395;-1,1317;-8,6633;
21,0280;-1,5559;-31,1152;2,1247;-2,1395;-1,1317;-8,6633;
21,0770;-1,5559;-31,1152;2,1247;-2,1395;-1,1317;-8,6633;
21,0960;-1,2197;-31,1501;3,3042;-2,1395;-1,1317;-8,6633;
21,0970;-1,2197;-31,1501;3,3042;-1,9179;-1,0039;-8,6686;
21,1300;-1,2197;-31,1501;3,3042;-1,9179;-1,0039;-8,6686;
21,1800;-1,2197;-31,1501;3,3042;-1,9179;-1,0039;-8,6686;
21,1950;-1,2197;-31,1501;3,3042;-1,9179;-1,0039;-8,6686;
21,1980;-1,2197;-31,1501;3,3042;-1,7294;-1,0795;-8,6793;
21,1980;-1,1651;-30,7246;3,3226;-1,7294;-1,0795;-8,6793;
21,2330;-1,1651;-30,7246;3,3226;-1,7294;-1,0795;-8,6793;
21,2790;-1,1651;-30,7246;3,3226;-1,7294;-1,0795;-8,6793;
21,2990;-1,2973;-30,7936;2,5239;-1,7294;-1,0795;-8,6793;
21,3000;-1,2973;-30,7936;2,5239;-1,9243;-1,1168;-8,6718;
21,3180;-1,2973;-30,7936;2,5239;-1,9243;-1,1168;-8,6718;
21,3340;-1,2973;-30,7936;2,5239;-1,9243;-1,1168;-8,6718;
21,3820;-1,2973;-30,7936;2,5239;-1,9243;-1,1168;-8,6718;
21,4010;-1,2973;-30,7936;2,5239;-2,0489;-1,0294;-8,6750;
21,4020;-1,3661;-31,0341;2,7698;-2,0489;-1,0294;-8,6750;
21,4340;-1,3661;-31,0341;2,7698;-2,0489;-1,0294;-8,6750;
21,4810;-1,3661;-31,0341;2,7698;-2,0489;-1,0294;-8,6750;
21,4990;-1,3661;-31,0341;2,7698;-1,6590;-0,9644;-8,7048;
21,5000;-1,4204;-30,7887;3,4775;-1,6590;-0,9644;-8,7048;
21,5340;-1,4204;-30,7887;3,4775;-1,6590;-0,9644;-8,7048;
21,5680;-1,4204;-30,7887;3,4775;-1,6590;-0,9644;-8,7048;
21,5790;-1,4204;-30,7887;3,4775;-1,6590;-0,9644;-8,7048;
21,6010;-1,4204;-30,7887;3,4775;-1,8668;-1,1626;-8,6814;
21,6020;-1,5637;-30,8952;2,4590;-1,8668;-1,1626;-8,6814;
21,6330;-1,5637;-30,8952;2,4590;-1,8668;-1,1626;-8,6814;
21,6810;-1,5637;-30,8952;2,4590;-1,8668;-1,1626;-8,6814;
21,7000;-1,2799;-31,5516;2,3967;-1,8668;-1,1626;-8,6814;
21,7010;-1,2799;-31,5516;2,3967;-2,1778;-1,0060;-8,6814;
21,7370;-1,2799;-31,5516;2,3967;-2,1778;-1,0060;-8,6814;
21,7810;-1,2799;-31,5516;2,3967;-2,1778;-1,0060;-8,6814;
21,8000;-1,2254;-31,0460;3,6049;-2,1778;-1,0060;-8,6814;
21,8010;-1,2254;-31,0460;3,6049;-1,7581;-0,9762;-8,6963;
21,8350;-1,2254;-31,0460;3,6049;-1,7581;-0,9762;-8,6963;
21,8810;-1,2254;-31,0460;3,6049;-1,7581;-0,9762;-8,6963;
21,9010;-1,2137;-30,9662;2,8820;-1,7581;-0,9762;-8,6963;
21,9020;-1,2137;-30,9662;2,8820;-1,8401;-1,0848;-8,7027;
21,9360;-1,2137;-30,9662;2,8820;-1,8401;-1,0848;-8,7027;
21,9810;-1,2137;-30,9662;2,8820;-1,8401;-1,0848;-8,7027;
22,0020;-1,4374;-31,0519;2,5952;-1,8401;-1,0848;-8,7027;
22,0020;-1,4374;-31,0519;2,5952;-1,9648;-1,1051;-8,6824;
22,0390;-1,4374;-31,0519;2,5952;-1,9648;-1,1051;-8,6824;
22,0650;-1,4374;-31,0519;2,5952;-1,9648;-1,1051;-8,6824;
22,0810;-1,4374;-31,0519;2,5952;-1,9648;-1,1051;-8,6824;
22,1030;-1,4374;-31,0519;2,5952;-1,9882;-1,0529;-8,7016;
22,1030;-1,2264;-31,1185;2,9817;-1,9882;-1,0529;-8,7016;
22,1400;-1,2264;-31,1185;2,9817;-1,9882;-1,0529;-8,7016;
22,1810;-1,2264;-31,1185;2,9817;-1,9882;-1,0529;-8,7016;
22,2010;-1,2264;-31,1185;2,9817;-1,7837;-1,0997;-8,6803;
22,2010;-1,4283;-31,0102;3,4947;-1,7837;-1,0997;-8,6803;
22,2400;-1,4283;-31,0102;3,4947;-1,7837;-1,0997;-8,6803;
22,2820;-1,4283;-31,0102;3,4947;-1,7837;-1,0997;-8,6803;
22,3020;-1,4283;-31,0102;3,4947;-1,8103;-0,9868;-8,6398;
22,3030;-1,6959;-30,6439;2,7125;-1,8103;-0,9868;-8,6398;
22,3170;-1,6959;-30,6439;2,7125;-1,8103;-0,9868;-8,6398;
22,3400;-1,6959;-30,6439;2,7125;-1,8103;-0,9868;-8,6398;
22,3820;-1,6959;-30,6439;2,7125;-1,8103;-0,9868;-8,6398;
22,4030;-1,6959;-30,6439;2,7125;-1,9690;-1,0433;-8,5962;
22,4040;-1,6129;-30,6884;2,5709;-1,9690;-1,0433;-8,5962;
22,4420;-1,6129;-30,6884;2,5709;-1,9690;-1,0433;-8,5962;
22,4830;-1,6129;-30,6884;2,5709;-1,9690;-1,0433;-8,5962;
22,5030;-1,5238;-30,5718;2,9104;-1,9690;-1,0433;-8,5962;
22,5040;-1,5238;-30,5718;2,9104;-1,9126;-0,9666;-8,5482;
22,5410;-1,5238;-30,5718;2,9104;-1,9126;-0,9666;-8,5482;
22,5820;-1,5238;-30,5718;2,9104;-1,9126;-0,9666;-8,5482;
22,6040;-1,5238;-30,5718;2,9104;-1,6814;-0,9783;-8,5248;
22,6050;-1,3496;-29,8782;3,1859;-1,6814;-0,9783;-8,5248;
22,6420;-1,3496;-29,8782;3,1859;-1,6814;-0,9783;-8,5248;
22,6840;-1,3496;-29,8782;3,1859;-1,6814;-0,9783;-8,5248;
22,6880;-1,3496;-29,8782;3,1859;-1,6814;-0,9783;-8,5248;
22,7040;-1,3496;-29,8782;3,1859;-1,7570;-1,0721;-8,4737;
22,7040;-1,5614;-29,4974;2,4276;-1,7570;-1,0721;-8,4737;
22,7410;-1,5614;-29,4974;2,4276;-1,7570;-1,0721;-8,4737;
22,7830;-1,5614;-29,4974;2,4276;-1,7570;-1,0721;-8,4737;
22,8040;-1,3627;-29,4611;2,3553;-1,7570;-1,0721;-8,4737;
22,8050;-1,3627;-29,4611;2,3553;-1,9563;-1,0710;-8,4108;
22,8420;-1,3627;-29,4611;2,3553;-1,9563;-1,0710;-8,4108;
22,8830;-1,3627;-29,4611;2,3553;-1,9563;-1,0710;-8,4108;
22,9040;-1,3627;-29,4611;2,3553;-1,7879;-1,0060;-8,3959;
22,9040;-1,3740;-28,9351;2,9951;-1,7879;-1,0060;-8,3959;
22,9420;-1,3740;-28,9351;2,9951;-1,7879;-1,0060;-8,3959;
22,9840;-1,3740;-28,9351;2,9951;-1,7879;-1,0060;-8,3959;
23,0040;-1,3740;-28,9351;2,9951;-1,7112;-1,0166;-8,3586;
23,0050;-1,6210;-28,6412;2,7601;-1,7112;-1,0166;-8,3586;
23,0420;-1,6210;-28,6412;2,7601;-1,7112;-1,0166;-8,3586;
23,0610;-1,6210;-28,6412;2,7601;-1,7112;-1,0166;-8,3586;
23,0840;-1,6210;-28,6412;2,7601;-1,7112;-1,0166;-8,3586;
23,1050;-1,6763;-28,5069;2,3749;-1,7112;-1,0166;-8,3586;
23,1060;-1,6763;-28,5069;2,3749;-1,8828;-1,0593;-8,3011;
23,1440;-1,6763;-28,5069;2,3749;-1,8828;-1,0593;-8,3011;
23,1850;-1,6763;-28,5069;2,3749;-1,8828;-1,0593;-8,3011;
23,2040;-1,6763;-28,5069;2,3749;-1,8977;-0,9751;-8,2649;
23,2050;-1,4104;-28,5099;2,6456;-1,8977;-0,9751;-8,2649;
23,2430;-1,4104;-28,5099;2,6456;-1,8977;-0,9751;-8,2649;
23,2830;-1,4104;-28,5099;2,6456;-1,8977;-0,9751;-8,2649;
23,3040;-1,4104;-28,5099;2,6456;-1,7357;-1,0390;-8,2148;
23,3040;-1,3383;-27,9999;2,8863;-1,7357;-1,0390;-8,2148;
23,3430;-1,3383;-27,9999;2,8863;-1,7357;-1,0390;-8,2148;
23,3840;-1,3383;-27,9999;2,8863;-1,7357;-1,0390;-8,2148;
23,4040;-1,0212;-27,8319;2,3668;-1,7357;-1,0390;-8,2148;
23,4040;-1,0212;-27,8319;2,3668;-1,8710;-0,9943;-8,1850;
23,4290;-1,0212;-27,8319;2,3668;-1,8710;-0,9943;-8,1850;
23,4440;-1,0212;-27,8319;2,3668;-1,8710;-0,9943;-8,1850;
23,4840;-1,0212;-27,8319;2,3668;-1,8710;-0,9943;-8,1850;
23,5050;-1,4096;-27,4186;2,6768;-1,8710;-0,9943;-8,1850;
23,5050;-1,4096;-27,4186;2,6768;-1,7421;-1,0017;-8,1477;
23,5450;-1,4096;-27,4186;2,6768;-1,7421;-1,0017;-8,1477;
23,5850;-1,4096;-27,4186;2,6768;-1,7421;-1,0017;-8,1477;
23,6050;-1,3791;-26,9507;2,4890;-1,7421;-1,0017;-8,1477;
23,6050;-1,3791;-26,9507;2,4890;-1,7421;-1,0177;-8,1093;
23,6460;-1,3791;-26,9507;2,4890;-1,7421;-1,0177;-8,1093;
23,6890;-1,3791;-26,9507;2,4890;-1,7421;-1,0177;-8,1093;
23,7090;-1,4912;-26,9672;2,3736;-1,7421;-1,0177;-8,1093;
23,7090;-1,4912;-26,9672;2,3736;-1,8476;-1,0188;-8,0721;
23,7490;-1,4912;-26,9672;2,3736;-1,8476;-1,0188;-8,0721;
23,7880;-1,4912;-26,9672;2,3736;-1,8476;-1,0188;-8,0721;
23,8070;-1,4912;-26,9672;2,3736;-1,8476;-1,0188;-8,0721;
23,8080;-1,4490;-26,5539;2,7782;-1,8476;-1,0188;-8,0721;
23,8080;-1,4490;-26,5539;2,7782;-1,6633;-0,9772;-8,0369;
23,8500;-1,4490;-26,5539;2,7782;-1,6633;-0,9772;-8,0369;
23,8900;-1,4490;-26,5539;2,7782;-1,6633;-0,9772;-8,0369;
23,9090;-1,4706;-26,5333;2,3345;-1,6633;-0,9772;-8,0369;
23,9090;-1,4706;-26,5333;2,3345;-1,7858;-1,0688;-7,9932;
23,9510;-1,4706;-26,5333;2,3345;-1,7858;-1,0688;-7,9932;
23,9900;-1,4706;-26,5333;2,3345;-1,7858;-1,0688;-7,9932;
24,0110;-1,4706;-26,5333;2,3345;-1,8135;-0,9847;-7,9570;
24,0110;-1,2986;-26,3989;2,5634;-1,8135;-0,9847;-7,9570;
24,0530;-1,2986;-26,3989;2,5634;-1,8135;-0,9847;-7,9570;
24,0910;-1,2986;-26,3989;2,5634;-1,8135;-0,9847;-7,9570;
24,1090;-1,2986;-26,3989;2,5634;-1,5504;-0,9751;-7,9304;
24,1100;-1,2871;-25,8411;2,9547;-1,5504;-0,9751;-7,9304;
24,1520;-1,2871;-25,8411;2,9547;-1,5504;-0,9751;-7,9304;
24,1800;-1,2871;-25,8411;2,9547;-1,5504;-0,9751;-7,9304;
24,1900;-1,2871;-25,8411;2,9547;-1,5504;-0,9751;-7,9304;
24,2100;-1,2871;-25,8411;2,9547;-1,6420;-1,0582;-7,8856;
24,2170;-1,3213;-25,5241;2,1641;-1,6420;-1,0582;-7,8856;
24,2530;-1,3213;-25,5241;2,1641;-1,6420;-1,0582;-7,8856;
24,2920;-1,3213;-25,5241;2,1641;-1,6420;-1,0582;-7,8856;
24,3110;-1,3213;-25,5241;2,1641;-1,8934;-1,0688;-7,8196;
24,3110;-1,3199;-25,4238;1,9501;-1,8934;-1,0688;-7,8196;
24,3550;-1,3199;-25,4238;1,9501;-1,8934;-1,0688;-7,8196;
24,3920;-1,3199;-25,4238;1,9501;-1,8934;-1,0688;-7,8196;
24,4130;-1,1721;-25,0833;2,7235;-1,8934;-1,0688;-7,8196;
24,4130;-1,1721;-25,0833;2,7235;-1,7752;-0,9922;-7,7961;
24,4560;-1,1721;-25,0833;2,7235;-1,7752;-0,9922;-7,7961;
24,4910;-1,1721;-25,0833;2,7235;-1,7752;-0,9922;-7,7961;
24,5130;-1,1721;-25,0833;2,7235;-1,5578;-1,0465;-7,7695;
24,5400;-1,1716;-24,6101;2,8768;-1,5578;-1,0465;-7,7695;
24,5520;-1,1716;-24,6101;2,8768;-1,5578;-1,0465;-7,7695;
24,5520;-1,1716;-24,6101;2,8768;-1,5578;-1,0465;-7,7695;
24,5920;-1,1716;-24,6101;2,8768;-1,5578;-1,0465;-7,7695;
24,6100;-1,1716;-24,6101;2,8768;-1,6569;-0,9890;-7,7354;
24,6110;-1,3833;-24,4830;2,1986;-1,6569;-0,9890;-7,7354;
24,6550;-1,3833;-24,4830;2,1986;-1,6569;-0,9890;-7,7354;
24,6920;-1,3833;-24,4830;2,1986;-1,6569;-0,9890;-7,7354;
24,7120;-1,3833;-24,4830;2,1986;-1,8210;-1,0891;-7,6843;
24,7130;-1,3712;-24,4737;2,3201;-1,8210;-1,0891;-7,6843;
24,7570;-1,3712;-24,4737;2,3201;-1,8210;-1,0891;-7,6843;
24,7920;-1,3712;-24,4737;2,3201;-1,8210;-1,0891;-7,6843;
24,8140;-1,3712;-24,4737;2,3201;-1,7198;-0,8728;-7,6555;
24,8150;-1,2040;-24,4876;2,5392;-1,7198;-0,8728;-7,6555;
24,8590;-1,2040;-24,4876;2,5392;-1,7198;-0,8728;-7,6555;
24,8940;-1,2040;-24,4876;2,5392;-1,7198;-0,8728;-7,6555;
24,9150;-1,2040;-24,4876;2,5392;-1,5930;-0,9453;-7,6161;
24,9150;-1,2366;-24,0710;2,7197;-1,5930;-0,9453;-7,6161;
24,9590;-1,2366;-24,0710;2,7197;-1,5930;-0,9453;-7,6161;
24,9950;-1,2366;-24,0710;2,7197;-1,5930;-0,9453;-7,6161;
25,0150;-1,2366;-24,0710;2,7197;-1,6154;-1,0486;-7,5746;
