
time;ax;ay;az;wx;wy;wz;
18,2280;-1,3511;-34,9499;2,2778;-1,9632;-1,0726;-9,2349;
18,2570;-1,3511;-34,9499;2,2778;-1,9632;-1,0726;-9,2349;
18,2960;-1,3511;-34,9499;2,2778;-1,9632;-1,0726;-9,2349;
18,3280;-1,3511;-34,9499;2,2778;-1,9632;-1,0726;-9,2349;
18,3280;-1,3511;-34,9499;2,2778;-2,0048;-1,0780;-9,2307;
18,3290;-1,3681;-34,8977;2,4844;-2,0048;-1,0780;-9,2307;
18,3590;-1,3681;-34,8977;2,4844;-2,0048;-1,0780;-9,2307;
18,4260;-1,3681;-34,8977;2,4844;-2,0048;-1,0780;-9,2307;
18,4260;-1,3681;-34,8977;2,4844;-2,1262;-1,0673;-9,2296;
18,4270;-1,2577;-35,2928;3,4356;-2,1262;-1,0673;-9,2296;
18,4600;-1,2577;-35,2928;3,4356;-2,1262;-1,0673;-9,2296;
18,5260;-1,3542;-35,1810;3,5252;-2,1262;-1,0673;-9,2296;
18,5260;-1,3542;-35,1810;3,5252;-2,1262;-1,0673;-9,2296;
18,5270;-1,3542;-35,1810;3,5252;-1,9963;-1,0098;-9,2509;
18,5610;-1,3542;-35,1810;3,5252;-1,9963;-1,0098;-9,2509;
18,6290;-1,3542;-35,1810;3,5252;-1,9963;-1,0098;-9,2509;
18,6290;-1,3542;-35,1810;3,5252;-1,9686;-1,0812;-9,2509;
18,6290;-1,2532;-35,2351;3,4137;-1,9686;-1,0812;-9,2509;
18,6610;-1,2532;-35,2351;3,4137;-1,9686;-1,0812;-9,2509;
18,6720;-1,2532;-35,2351;3,4137;-1,9686;-1,0812;-9,2509;
18,7300;-1,2532;-35,2351;3,4137;-1,9686;-1,0812;-9,2509;
18,7300;-1,2532;-35,2351;3,4137;-2,0964;-1,0780;-9,2488;
18,7300;-1,1371;-35,1808;4,2534;-2,0964;-1,0780;-9,2488;
18,7620;-1,1371;-35,1808;4,2534;-2,0964;-1,0780;-9,2488;
18,8290;-1,1371;-35,1808;4,2534;-2,0964;-1,0780;-9,2488;
18,8290;-1,1371;-35,1808;4,2534;-2,0144;-1,0450;-9,2530;
18,8300;-1,2835;-35,2222;4,2151;-2,0144;-1,0450;-9,2530;
18,8640;-1,2835;-35,2222;4,2151;-2,0144;-1,0450;-9,2530;
18,9200;-1,2835;-35,2222;4,2151;-2,0144;-1,0450;-9,2530;
18,9280;-1,2835;-35,2222;4,2151;-2,0144;-1,0450;-9,2530;
18,9290;-1,2835;-35,2222;4,2151;-1,9654;-1,0641;-9,2552;
18,9290;-1,4294;-35,1634;4,0037;-1,9654;-1,0641;-9,2552;
18,9630;-1,4294;-35,1634;4,0037;-1,9654;-1,0641;-9,2552;
19,0290;-1,4294;-35,1634;4,0037;-1,9654;-1,0641;-9,2552;
19,0300;-1,4294;-35,1634;4,0037;-2,0485;-1,0961;-9,2488;
19,0300;-1,3504;-35,3623;3,8096;-2,0485;-1,0961;-9,2488;
19,0660;-1,3504;-35,3623;3,8096;-2,0485;-1,0961;-9,2488;
19,1310;-1,3504;-35,3623;3,8096;-2,0485;-1,0961;-9,2488;
19,1310;-1,3504;-35,3623;3,8096;-2,1220;-1,0439;-9,2584;
19,1320;-1,4614;-35,4371;4,3739;-2,1220;-1,0439;-9,2584;
19,1660;-1,4614;-35,4371;4,3739;-2,1220;-1,0439;-9,2584;
19,1660;-1,4614;-35,4371;4,3739;-2,1220;-1,0439;-9,2584;
19,2310;-1,4614;-35,4371;4,3739;-2,1220;-1,0439;-9,2584;
19,2310;-1,4614;-35,4371;4,3739;-1,9036;-1,0034;-9,2775;
19,2310;-1,5066;-35,2935;3,2478;-1,9036;-1,0034;-9,2775;
19,2660;-1,5066;-35,2935;3,2478;-1,9036;-1,0034;-9,2775;
19,2920;-1,5066;-35,2935;3,2478;-1,9036;-1,0034;-9,2775;
19,3320;-1,6990;-35,4756;2,7239;-1,9036;-1,0034;-9,2775;
19,3320;-1,6990;-35,4756;2,7239;-1,9036;-1,0034;-9,2775;
19,3330;-1,6990;-35,4756;2,7239;-1,9643;-1,0972;-9,2775;
19,3680;-1,6990;-35,4756;2,7239;-1,9643;-1,0972;-9,2775;
19,4310;-1,6990;-35,4756;2,7239;-1,9643;-1,0972;-9,2775;
19,4320;-1,6949;-35,2532;3,1923;-1,9643;-1,0972;-9,2775;
19,4320;-1,6949;-35,2532;3,1923;-2,1571;-1,0716;-9,2679;
19,4660;-1,6949;-35,2532;3,1923;-2,1571;-1,0716;-9,2679;
19,5310;-1,6949;-35,2532;3,1923;-2,1571;-1,0716;-9,2679;
19,5320;-1,6949;-35,2532;3,1923;-1,9920;-1,0247;-9,2754;
19,5330;-1,7172;-35,2472;2,6539;-1,9920;-1,0247;-9,2754;
19,5380;-1,7172;-35,2472;2,6539;-1,9920;-1,0247;-9,2754;
19,5670;-1,7172;-35,2472;2,6539;-1,9920;-1,0247;-9,2754;
19,6330;-1,7172;-35,2472;2,6539;-1,9920;-1,0247;-9,2754;
19,6340;-1,7172;-35,2472;2,6539;-1,8972;-1,0716;-9,2818;
19,6340;-2,0993;-35,2643;1,6693;-1,8972;-1,0716;-9,2818;
19,6660;-2,0993;-35,2643;1,6693;-1,8972;-1,0716;-9,2818;
19,6670;-2,0993;-35,2643;1,6693;-1,8972;-1,0716;-9,2818;
19,7340;-2,0993;-35,2643;1,6693;-1,8972;-1,0716;-9,2818;
19,7340;-2,0993;-35,2643;1,6693;-2,1603;-1,1131;-9,2690;
19,7340;-1,8609;-35,4813;2,1506;-2,1603;-1,1131;-9,2690;
19,7680;-1,8609;-35,4813;2,1506;-2,1603;-1,1131;-9,2690;
19,7870;-1,8609;-35,4813;2,1506;-2,1603;-1,1131;-9,2690;
19,8340;-1,8609;-35,4813;2,1506;-2,1603;-1,1131;-9,2690;
19,8350;-1,8609;-35,4813;2,1506;-2,0549;-0,9768;-9,2903;
19,8360;-1,8675;-35,4401;2,2341;-2,0549;-0,9768;-9,2903;
19,8710;-1,8675;-35,4401;2,2341;-2,0549;-0,9768;-9,2903;
19,9140;-1,8675;-35,4401;2,2341;-2,0549;-0,9768;-9,2903;
19,9330;-1,8675;-35,4401;2,2341;-2,0549;-0,9768;-9,2903;
19,9330;-1,8675;-35,4401;2,2341;-1,8322;-1,0577;-9,2999;
19,9340;-1,8421;-35,3593;0,7653;-1,8322;-1,0577;-9,2999;
19,9710;-1,8421;-35,3593;0,7653;-1,8322;-1,0577;-9,2999;
20,0350;-1,8421;-35,3593;0,7653;-1,8322;-1,0577;-9,2999;
20,0350;-1,8421;-35,3593;0,7653;-2,1688;-1,1174;-9,2882;
20,0360;-1,5272;-35,6772;1,7686;-2,1688;-1,1174;-9,2882;
20,0730;-1,5272;-35,6772;1,7686;-2,1688;-1,1174;-9,2882;
20,1330;-1,5272;-35,6772;1,7686;-2,1688;-1,1174;-9,2882;
20,1340;-1,5272;-35,6772;1,7686;-2,0932;-1,0034;-9,2946;
20,1340;-1,5880;-35,3675;2,4343;-2,0932;-1,0034;-9,2946;
20,1620;-1,5880;-35,3675;2,4343;-2,0932;-1,0034;-9,2946;
20,1720;-1,5880;-35,3675;2,4343;-2,0932;-1,0034;-9,2946;
20,2340;-1,7617;-35,3428;1,2715;-2,0932;-1,0034;-9,2946;
20,2350;-1,7617;-35,3428;1,2715;-2,0932;-1,0034;-9,2946;
20,2350;-1,7617;-35,3428;1,2715;-1,8354;-1,0471;-9,3095;
20,2720;-1,7617;-35,3428;1,2715;-1,8354;-1,0471;-9,3095;
20,2840;-1,7617;-35,3428;1,2715;-1,8354;-1,0471;-9,3095;
20,3330;-1,7617;-35,3428;1,2715;-1,8354;-1,0471;-9,3095;
20,3340;-1,7617;-35,3428;1,2715;-2,0272;-1,1376;-9,2903;
20,3340;-1,4351;-35,5774;1,6878;-2,0272;-1,1376;-9,2903;
20,3740;-1,4351;-35,5774;1,6878;-2,0272;-1,1376;-9,2903;
20,4340;-1,2059;-35,8609;3,3015;-2,0272;-1,1376;-9,2903;
20,4340;-1,2059;-35,8609;3,3015;-2,0272;-1,1376;-9,2903;
20,4350;-1,2059;-35,8609;3,3015;-2,2455;-1,0492;-9,2924;
20,4750;-1,2059;-35,8609;3,3015;-2,2455;-1,0492;-9,2924;
20,5340;-1,2059;-35,8609;3,3015;-2,2455;-1,0492;-9,2924;
20,5350;-1,4101;-35,6842;2,8616;-2,2455;-1,0492;-9,2924;
20,5350;-1,4101;-35,6842;2,8616;-2,2455;-1,0492;-9,2924;
20,5360;-1,4101;-35,6842;2,8616;-1,9004;-0,9778;-9,3233;
20,5750;-1,4101;-35,6842;2,8616;-1,9004;-0,9778;-9,3233;
20,6350;-1,4101;-35,6842;2,8616;-1,9004;-0,9778;-9,3233;
20,6360;-1,4101;-35,6842;2,8616;-1,8993;-1,1163;-9,3191;
20,6360;-1,0829;-35,7426;2,4423;-1,8993;-1,1163;-9,3191;
20,6740;-1,0829;-35,7426;2,4423;-1,8993;-1,1163;-9,3191;
20,7350;-1,0829;-35,7426;2,4423;-1,8993;-1,1163;-9,3191;
20,7350;-0,8562;-35,7845;3,9163;-1,8993;-1,1163;-9,3191;
20,7360;-0,8562;-35,7845;3,9163;-2,1806;-1,0886;-9,3106;
20,7740;-0,8562;-35,7845;3,9163;-2,1806;-1,0886;-9,3106;
20,8360;-0,8562;-35,7845;3,9163;-2,1806;-1,0886;-9,3106;
20,8360;-0,8562;-35,7845;3,9163;-2,0005;-0,9906;-9,3233;
20,8370;-1,1844;-35,6378;3,8645;-2,0005;-0,9906;-9,3233;
20,8750;-1,1844;-35,6378;3,8645;-2,0005;-0,9906;-9,3233;
20,9120;-1,1844;-35,6378;3,8645;-2,0005;-0,9906;-9,3233;
20,9360;-1,1844;-35,6378;3,8645;-2,0005;-0,9906;-9,3233;
20,9370;-1,4471;-35,7085;3,1869;-2,0005;-0,9906;-9,3233;
20,9370;-1,4471;-35,7085;3,1869;-1,8482;-1,0631;-9,3244;
20,9760;-1,4471;-35,7085;3,1869;-1,8482;-1,0631;-9,3244;
21,0370;-1,1943;-35,9834;3,7936;-1,8482;-1,0631;-9,3244;
21,0660;-1,1943;-35,9834;3,7936;-1,8482;-1,0631;-9,3244;
21,0660;-1,1943;-35,9834;3,7936;-2,1912;-1,1515;-9,3031;
21,0760;-1,1943;-35,9834;3,7936;-2,1912;-1,1515;-9,3031;
21,1380;-1,1943;-35,9834;3,7936;-2,1912;-1,1515;-9,3031;
21,1380;-1,4595;-35,8438;4,6443;-2,1912;-1,1515;-9,3031;
21,1380;-1,4595;-35,8438;4,6443;-2,1593;-0,9651;-9,3244;
21,1560;-1,4595;-35,8438;4,6443;-2,1593;-0,9651;-9,3244;
21,1780;-1,4595;-35,8438;4,6443;-2,1593;-0,9651;-9,3244;
21,2380;-1,4595;-35,8438;4,6443;-2,1593;-0,9651;-9,3244;
21,2380;-1,4595;-35,8438;4,6443;-1,7949;-1,0343;-9,3468;
21,2380;-1,7445;-35,7734;2,7545;-1,7949;-1,0343;-9,3468;
21,2790;-1,7445;-35,7734;2,7545;-1,7949;-1,0343;-9,3468;
21,2820;-1,7445;-35,7734;2,7545;-1,7949;-1,0343;-9,3468;
21,3380;-1,7445;-35,7734;2,7545;-1,7949;-1,0343;-9,3468;
21,3390;-1,6095;-35,9421;3,1369;-1,7949;-1,0343;-9,3468;
21,3390;-1,6095;-35,9421;3,1369;-2,0751;-1,1504;-9,3340;
21,3790;-1,6095;-35,9421;3,1369;-2,0751;-1,1504;-9,3340;
21,4390;-1,6095;-35,9421;3,1369;-2,0751;-1,1504;-9,3340;
21,4400;-1,6095;-35,9421;3,1369;-2,1603;-1,0205;-9,3297;
21,4400;-2,4547;-35,9890;4,1663;-2,1603;-1,0205;-9,3297;
21,4820;-2,4547;-35,9890;4,1663;-2,1603;-1,0205;-9,3297;
21,5330;-2,4547;-35,9890;4,1663;-2,1603;-1,0205;-9,3297;
21,5390;-2,4547;-35,9890;4,1663;-2,1603;-1,0205;-9,3297;
21,5400;-2,4547;-35,9890;4,1663;-1,9089;-1,0588;-9,3372;
21,5400;-1,7682;-35,7274;1,9584;-1,9089;-1,0588;-9,3372;
21,5810;-1,7682;-35,7274;1,9584;-1,9089;-1,0588;-9,3372;
21,6400;-1,7682;-35,7274;1,9584;-1,9089;-1,0588;-9,3372;
21,6400;-1,7682;-35,7274;1,9584;-2,0123;-1,0876;-9,2946;
21,6400;-1,4675;-35,5114;2,2999;-2,0123;-1,0876;-9,2946;
21,6820;-1,4675;-35,5114;2,2999;-2,0123;-1,0876;-9,2946;
21,7390;-1,4675;-35,5114;2,2999;-2,0123;-1,0876;-9,2946;
21,7400;-1,4675;-35,5114;2,2999;-2,1774;-1,0439;-9,2509;
21,7400;-1,5481;-35,2057;3,7062;-2,1774;-1,0439;-9,2509;
21,7820;-1,5481;-35,2057;3,7062;-2,1774;-1,0439;-9,2509;
21,8400;-1,8172;-34,9828;2,0723;-2,1774;-1,0439;-9,2509;
21,8410;-1,8172;-34,9828;2,0723;-2,1774;-1,0439;-9,2509;
21,8410;-1,8172;-34,9828;2,0723;-1,8631;-0,9608;-9,2360;
21,8840;-1,8172;-34,9828;2,0723;-1,8631;-0,9608;-9,2360;
21,9090;-1,8172;-34,9828;2,0723;-1,8631;-0,9608;-9,2360;
21,9400;-1,8172;-34,9828;2,0723;-1,8631;-0,9608;-9,2360;
21,9410;-1,8172;-34,9828;2,0723;-1,8961;-1,0886;-9,1880;
21,9410;-1,9689;-34,7175;2,0569;-1,8961;-1,0886;-9,1880;
21,9840;-1,9689;-34,7175;2,0569;-1,8961;-1,0886;-9,1880;
22,0430;-1,9689;-34,7175;2,0569;-1,8961;-1,0886;-9,1880;
22,0430;-1,9689;-34,7175;2,0569;-2,1071;-1,0748;-9,1305;
22,0430;-1,7192;-34,2662;2,7230;-2,1071;-1,0748;-9,1305;
22,0870;-1,7192;-34,2662;2,7230;-2,1071;-1,0748;-9,1305;
22,1440;-1,5814;-33,6826;2,5746;-2,1071;-1,0748;-9,1305;
22,1440;-1,5814;-33,6826;2,5746;-2,1071;-1,0748;-9,1305;
22,1450;-1,5814;-33,6826;2,5746;-1,9846;-1,0215;-9,0911;
22,1860;-1,5814;-33,6826;2,5746;-1,9846;-1,0215;-9,0911;
22,2450;-1,5814;-33,6826;2,5746;-1,9846;-1,0215;-9,0911;
22,2450;-1,5814;-33,6826;2,5746;-1,8631;-1,0513;-9,0464;
22,2460;-1,9603;-33,4032;2,0811;-1,8631;-1,0513;-9,0464;
22,2790;-1,9603;-33,4032;2,0811;-1,8631;-1,0513;-9,0464;
22,2860;-1,9603;-33,4032;2,0811;-1,8631;-1,0513;-9,0464;
22,3440;-1,9603;-33,4032;2,0811;-1,8631;-1,0513;-9,0464;
22,3440;-1,9603;-33,4032;2,0811;-2,0655;-1,1046;-8,9952;
22,3450;-1,8064;-33,4133;2,6092;-2,0655;-1,1046;-8,9952;
22,3860;-1,8064;-33,4133;2,6092;-2,0655;-1,1046;-8,9952;
22,4420;-1,8064;-33,4133;2,6092;-2,0655;-1,1046;-8,9952;
22,4420;-1,8064;-33,4133;2,6092;-1,9920;-0,9789;-8,9729;
22,4430;-1,8053;-33,1123;2,9975;-1,9920;-0,9789;-8,9729;
22,4860;-1,8053;-33,1123;2,9975;-1,9920;-0,9789;-8,9729;
22,5260;-1,8053;-33,1123;2,9975;-1,9920;-0,9789;-8,9729;
22,5430;-1,7334;-32,7392;1,8486;-1,9920;-0,9789;-8,9729;
22,5430;-1,7334;-32,7392;1,8486;-1,9920;-0,9789;-8,9729;
22,5430;-1,7334;-32,7392;1,8486;-1,7779;-1,0311;-8,9388;
22,5870;-1,7334;-32,7392;1,8486;-1,7779;-1,0311;-8,9388;
22,6470;-1,7334;-32,7392;1,8486;-1,7779;-1,0311;-8,9388;
22,6470;-1,7334;-32,7392;1,8486;-1,9814;-1,0865;-8,8876;
22,6470;-1,6219;-32,5675;2,0269;-1,9814;-1,0865;-8,8876;
22,6900;-1,6219;-32,5675;2,0269;-1,9814;-1,0865;-8,8876;
22,7450;-1,5865;-32,0999;2,9095;-1,9814;-1,0865;-8,8876;
22,7460;-1,5865;-32,0999;2,9095;-1,9814;-1,0865;-8,8876;
22,7460;-1,5865;-32,0999;2,9095;-2,0431;-1,0258;-8,8387;
22,7920;-1,5865;-32,0999;2,9095;-2,0431;-1,0258;-8,8387;
22,8460;-1,5865;-32,0999;2,9095;-2,0431;-1,0258;-8,8387;
22,8460;-1,5865;-32,0999;2,9095;-1,8439;-1,0215;-8,8024;
22,8470;-1,6439;-31,6368;2,4284;-1,8439;-1,0215;-8,8024;
22,8930;-1,6439;-31,6368;2,4284;-1,8439;-1,0215;-8,8024;
22,9030;-1,6439;-31,6368;2,4284;-1,8439;-1,0215;-8,8024;
22,9480;-1,6439;-31,6368;2,4284;-1,8439;-1,0215;-8,8024;
22,9480;-1,6439;-31,6368;2,4284;-1,8077;-1,0620;-8,7588;
22,9490;-1,9571;-31,1699;1,8610;-1,8077;-1,0620;-8,7588;
22,9930;-1,9571;-31,1699;1,8610;-1,8077;-1,0620;-8,7588;
23,0480;-1,9571;-31,1699;1,8610;-1,8077;-1,0620;-8,7588;
23,0490;-1,9571;-31,1699;1,8610;-2,0495;-1,0993;-8,6991;
23,0490;-1,4427;-31,4870;2,3740;-2,0495;-1,0993;-8,6991;
23,0940;-1,4427;-31,4870;2,3740;-2,0495;-1,0993;-8,6991;
23,1490;-1,4427;-31,4870;2,3740;-2,0495;-1,0993;-8,6991;
23,1490;-1,6751;-31,0802;2,8841;-2,0495;-1,0993;-8,6991;
23,1500;-1,6751;-31,0802;2,8841;-1,9558;-0,9459;-8,6842;
23,1950;-1,6751;-31,0802;2,8841;-1,9558;-0,9459;-8,6842;
23,2500;-1,6751;-31,0802;2,8841;-1,9558;-0,9459;-8,6842;
23,2510;-1,6751;-31,0802;2,8841;-1,6628;-1,0098;-8,6544;
23,2520;-1,6395;-30,6849;1,5379;-1,6628;-1,0098;-8,6544;
23,2760;-1,6395;-30,6849;1,5379;-1,6628;-1,0098;-8,6544;
23,2930;-1,6395;-30,6849;1,5379;-1,6628;-1,0098;-8,6544;
23,3500;-1,6395;-30,6849;1,5379;-1,6628;-1,0098;-8,6544;
23,3640;-1,6395;-30,6849;1,5379;-1,9664;-1,0982;-8,6000;
23,3640;-1,5153;-30,5601;2,1573;-1,9664;-1,0982;-8,6000;
23,3920;-1,5153;-30,5601;2,1573;-1,9664;-1,0982;-8,6000;
23,4470;-1,5153;-30,5601;2,1573;-1,9664;-1,0982;-8,6000;
23,4470;-1,5153;-30,5601;2,1573;-2,0090;-1,0066;-8,5585;
23,4470;-1,5134;-30,0026;2,9927;-2,0090;-1,0066;-8,5585;
23,4930;-1,5134;-30,0026;2,9927;-2,0090;-1,0066;-8,5585;
23,5470;-1,5134;-30,0026;2,9927;-2,0090;-1,0066;-8,5585;
23,5480;-1,5134;-30,0026;2,9927;-1,6969;-1,0045;-8,5276;
23,5480;-1,4954;-29,5552;2,0563;-1,6969;-1,0045;-8,5276;
23,5960;-1,4954;-29,5552;2,0563;-1,6969;-1,0045;-8,5276;
23,6490;-1,4954;-29,5552;2,0563;-1,6969;-1,0045;-8,5276;
23,6490;-1,4954;-29,5552;2,0563;-1,7182;-1,0673;-8,4850;
23,6500;-1,7771;-29,3303;1,6900;-1,7182;-1,0673;-8,4850;
23,6500;-1,7771;-29,3303;1,6900;-1,7182;-1,0673;-8,4850;
23,6960;-1,7771;-29,3303;1,6900;-1,7182;-1,0673;-8,4850;
23,7480;-1,5376;-29,3948;2,5087;-1,7182;-1,0673;-8,4850;
23,7480;-1,5376;-29,3948;2,5087;-1,7182;-1,0673;-8,4850;
23,7480;-1,5376;-29,3948;2,5087;-2,0037;-1,0844;-8,4253;
23,7960;-1,5376;-29,3948;2,5087;-2,0037;-1,0844;-8,4253;
23,8500;-1,5376;-29,3948;2,5087;-2,0037;-1,0844;-8,4253;
23,8500;-1,5376;-29,3948;2,5087;-1,8748;-0,9555;-8,4083;
23,8510;-1,5856;-29,0500;2,8457;-1,8748;-0,9555;-8,4083;
23,8980;-1,5856;-29,0500;2,8457;-1,8748;-0,9555;-8,4083;
23,9500;-1,5856;-29,0500;2,8457;-1,8748;-0,9555;-8,4083;
23,9500;-1,5856;-29,0500;2,8457;-1,6192;-1,0258;-8,3838;
23,9510;-1,5105;-28,6596;1,6525;-1,6192;-1,0258;-8,3838;
23,9980;-1,5105;-28,6596;1,6525;-1,6192;-1,0258;-8,3838;
24,0230;-1,5105;-28,6596;1,6525;-1,6192;-1,0258;-8,3838;
24,0520;-1,5105;-28,6596;1,6525;-1,6192;-1,0258;-8,3838;
24,0520;-1,5105;-28,6596;1,6525;-1,8311;-1,0897;-8,3252;
24,0520;-1,4852;-28,4900;1,8223;-1,8311;-1,0897;-8,3252;
24,0990;-1,4852;-28,4900;1,8223;-1,8311;-1,0897;-8,3252;
24,1530;-1,6759;-28,2217;3,0550;-1,8311;-1,0897;-8,3252;
24,1540;-1,6759;-28,2217;3,0550;-1,8311;-1,0897;-8,3252;
24,1540;-1,6759;-28,2217;3,0550;-1,9995;-1,0609;-8,2709;
24,1990;-1,6759;-28,2217;3,0550;-1,9995;-1,0609;-8,2709;
24,2530;-1,6884;-27,5818;2,8807;-1,9995;-1,0609;-8,2709;
24,2540;-1,6884;-27,5818;2,8807;-1,9995;-1,0609;-8,2709;
24,2540;-1,6884;-27,5818;2,8807;-1,8248;-1,0162;-8,2442;
24,3010;-1,6884;-27,5818;2,8807;-1,8248;-1,0162;-8,2442;
24,3540;-1,6884;-27,5818;2,8807;-1,8248;-1,0162;-8,2442;
24,3550;-1,3353;-27,3887;1,6715;-1,8248;-1,0162;-8,2442;
24,3550;-1,3353;-27,3887;1,6715;-1,6330;-1,0450;-8,2155;
24,3940;-1,3353;-27,3887;1,6715;-1,6330;-1,0450;-8,2155;
24,4010;-1,3353;-27,3887;1,6715;-1,6330;-1,0450;-8,2155;
24,4520;-1,3353;-27,3887;1,6715;-1,6330;-1,0450;-8,2155;
24,4520;-1,3353;-27,3887;1,6715;-1,7470;-1,0599;-8,1771;
24,4520;-1,6552;-27,2659;2,0501;-1,7470;-1,0599;-8,1771;
24,5000;-1,6552;-27,2659;2,0501;-1,7470;-1,0599;-8,1771;
24,5520;-1,6552;-27,2659;2,0501;-1,7470;-1,0599;-8,1771;
24,5520;-1,6552;-27,2659;2,0501;-1,8429;-1,0418;-8,1356;
24,5520;-1,8042;-27,2574;2,8210;-1,8429;-1,0418;-8,1356;
24,6010;-1,8042;-27,2574;2,8210;-1,8429;-1,0418;-8,1356;
24,6450;-1,8042;-27,2574;2,8210;-1,8429;-1,0418;-8,1356;
24,6540;-1,8042;-27,2574;2,8210;-1,8429;-1,0418;-8,1356;
24,6540;-1,8042;-27,2574;2,8210;-1,7608;-1,0162;-8,1057;
24,6550;-1,4140;-26,9504;2,5464;-1,7608;-1,0162;-8,1057;
24,7040;-1,4140;-26,9504;2,5464;-1,7608;-1,0162;-8,1057;
24,7540;-1,2896;-26,5075;1,8285;-1,7608;-1,0162;-8,1057;
24,7550;-1,2896;-26,5075;1,8285;-1,7608;-1,0162;-8,1057;
24,7550;-1,2896;-26,5075;1,8285;-1,6650;-1,0322;-8,0706;
24,8040;-1,2896;-26,5075;1,8285;-1,6650;-1,0322;-8,0706;
24,8550;-1,2896;-26,5075;1,8285;-1,6650;-1,0322;-8,0706;
24,8560;-1,2896;-26,5075;1,8285;-1,7758;-1,0471;-8,0216;
24,8560;-1,3242;-26,3091;2,0891;-1,7758;-1,0471;-8,0216;
24,9070;-1,3242;-26,3091;2,0891;-1,7758;-1,0471;-8,0216;
24,9540;-1,3242;-26,3091;2,0891;-1,7758;-1,0471;-8,0216;
24,9550;-1,3242;-26,3091;2,0891;-1,8120;-1,0205;-7,9790;
24,9560;-1,4220;-26,1038;2,4635;-1,8120;-1,0205;-7,9790;
25,0060;-1,4220;-26,1038;2,4635;-1,8120;-1,0205;-7,9790;
25,0180;-1,4220;-26,1038;2,4635;-1,8120;-1,0205;-7,9790;
25,0550;-1,4220;-26,1038;2,4635;-1,8120;-1,0205;-7,9790;
25,0550;-1,4220;-26,1038;2,4635;-1,7118;-1,0034;-7,9481;
25,0560;-1,3927;-25,7999;2,2989;-1,7118;-1,0034;-7,9481;
25,1080;-1,3927;-25,7999;2,2989;-1,7118;-1,0034;-7,9481;
25,1440;-1,3927;-25,7999;2,2989;-1,7118;-1,0034;-7,9481;
25,1560;-1,3927;-25,7999;2,2989;-1,7118;-1,0034;-7,9481;
25,1560;-1,3927;-25,7999;2,2989;-1,6479;-1,0130;-7,9129;
25,1570;-1,4503;-25,5333;1,8137;-1,6479;-1,0130;-7,9129;
25,2090;-1,4503;-25,5333;1,8137;-1,6479;-1,0130;-7,9129;
25,2550;-1,4503;-25,5333;1,8137;-1,6479;-1,0130;-7,9129;
25,2560;-1,4358;-25,5812;2,1513;-1,6479;-1,0130;-7,9129;
25,2580;-1,4358;-25,5812;2,1513;-1,7672;-1,0247;-7,8725;
25,3050;-1,4358;-25,5812;2,1513;-1,7672;-1,0247;-7,8725;
25,3550;-1,3946;-25,3611;2,6018;-1,7672;-1,0247;-7,8725;
25,3560;-1,3946;-25,3611;2,6018;-1,7672;-1,0247;-7,8725;
25,3560;-1,3946;-25,3611;2,6018;-1,8024;-1,0034;-7,8384;
25,3910;-1,3946;-25,3611;2,6018;-1,8024;-1,0034;-7,8384;
25,4110;-1,3946;-25,3611;2,6018;-1,8024;-1,0034;-7,8384;
25,4570;-1,3946;-25,3611;2,6018;-1,8024;-1,0034;-7,8384;
25,4570;-1,2720;-24,9663;2,3277;-1,8024;-1,0034;-7,8384;
25,4570;-1,2720;-24,9663;2,3277;-1,6671;-1,0098;-7,8160;
25,5110;-1,2720;-24,9663;2,3277;-1,6671;-1,0098;-7,8160;
25,5170;-1,2720;-24,9663;2,3277;-1,6671;-1,0098;-7,8160;
25,5570;-1,2602;-24,5959;1,9458;-1,6671;-1,0098;-7,8160;
25,5570;-1,2602;-24,5959;1,9458;-1,6671;-1,0098;-7,8160;
25,5580;-1,2602;-24,5959;1,9458;-1,5968;-1,0194;-7,7787;
25,6100;-1,2602;-24,5959;1,9458;-1,5968;-1,0194;-7,7787;
25,6580;-1,2602;-24,5959;1,9458;-1,5968;-1,0194;-7,7787;
25,6710;-1,2602;-24,5959;1,9458;-1,6927;-1,0513;-7,7340;
25,6720;-1,1510;-24,4318;1,7293;-1,6927;-1,0513;-7,7340;
25,7130;-1,1510;-24,4318;1,7293;-1,6927;-1,0513;-7,7340;
25,7570;-1,1706;-24,2777;2,4416;-1,6927;-1,0513;-7,7340;
25,7580;-1,1706;-24,2777;2,4416;-1,6927;-1,0513;-7,7340;
25,7580;-1,1706;-24,2777;2,4416;-1,7651;-1,0077;-7,6945;
25,7650;-1,1706;-24,2777;2,4416;-1,7651;-1,0077;-7,6945;
25,8130;-1,1706;-24,2777;2,4416;-1,7651;-1,0077;-7,6945;
25,8580;-1,1706;-24,2777;2,4416;-1,7651;-1,0077;-7,6945;
25,8590;-1,4700;-23,9244;2,2462;-1,7651;-1,0077;-7,6945;
25,8590;-1,4700;-23,9244;2,2462;-1,5584;-0,9523;-7,6701;
25,8920;-1,4700;-23,9244;2,2462;-1,5584;-0,9523;-7,6701;
25,9140;-1,4700;-23,9244;2,2462;-1,5584;-0,9523;-7,6701;
25,9590;-1,4700;-23,9244;2,2462;-1,5584;-0,9523;-7,6701;
25,9590;-1,4087;-23,8690;1,5050;-1,5584;-0,9523;-7,6701;
25,9600;-1,4087;-23,8690;1,5050;-1,5478;-1,0151;-7,6328;
